TIMESTAMP;PORTFOLIO;ΚΩΔΙΚΟΣ ΕΔΡΕΘ;ΕΝΕΡΓΕΙΑ (kWh);Μήνας
01/07/2025 15:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;18.547;2025-07
01/07/2025 15:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;20.724;2025-07
01/07/2025 15:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;20.919;2025-07
01/07/2025 15:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;16.831;2025-07
01/07/2025 16:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;4.915;2025-07
01/07/2025 16:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;8.12;2025-07
01/07/2025 16:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;9.876;2025-07
01/07/2025 16:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;15.088;2025-07
01/07/2025 17:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;5.639;2025-07
01/07/2025 17:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;14.326;2025-07
01/07/2025 17:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;12.16;2025-07
01/07/2025 17:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;11.76;2025-07
01/07/2025 18:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;10.072;2025-07
01/07/2025 18:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;4.326;2025-07
01/07/2025 18:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;7.931;2025-07
01/07/2025 18:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;6.335;2025-07
01/07/2025 19:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;4.913;2025-07
01/07/2025 19:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;3.856;2025-07
01/07/2025 19:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;2.634;2025-07
01/07/2025 19:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;1.722;2025-07
01/07/2025 20:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;1.159;2025-07
01/07/2025 20:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.979;2025-07
01/07/2025 20:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.68;2025-07
01/07/2025 20:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.352;2025-07
01/07/2025 21:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.121;2025-07
01/07/2025 21:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.008;2025-07
01/07/2025 21:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
01/07/2025 21:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
01/07/2025 22:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
01/07/2025 22:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
01/07/2025 22:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
01/07/2025 22:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
01/07/2025 23:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
01/07/2025 23:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
01/07/2025 23:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
01/07/2025 23:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
02/07/2025 00:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
02/07/2025 00:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
02/07/2025 00:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
02/07/2025 00:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
02/07/2025 01:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
02/07/2025 01:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
02/07/2025 01:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
02/07/2025 01:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
02/07/2025 02:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
02/07/2025 02:15;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
02/07/2025 02:30;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
02/07/2025 02:45;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
02/07/2025 03:00;GREEN_VALUE_BZ01_NDR_MS_N;25817;0.0;2025-07
