Date (GMT+2),Non-Renewable,Renewable,Day Ahead Auction (GR)
,Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)"
2026-01-06T20:00+02:00,3438,4016,91.19
2026-01-06T20:15+02:00,3438,4016,92.18
2026-01-06T20:30+02:00,3438,4016,91.6
2026-01-06T20:45+02:00,3438,4016,90.9
2026-01-06T21:00+02:00,3404,3839,92.51
2026-01-06T21:15+02:00,3404,3839,93.64
2026-01-06T21:30+02:00,3404,3839,96.99
2026-01-06T21:45+02:00,3404,3839,95.59
2026-01-06T22:00+02:00,3457,3552,96.45
2026-01-06T22:15+02:00,3457,3552,94.33
2026-01-06T22:30+02:00,3457,3552,96.48
2026-01-06T22:45+02:00,3457,3552,93.71
2026-01-06T23:00+02:00,3392,3414,93.94
2026-01-06T23:15+02:00,3392,3414,91
2026-01-06T23:30+02:00,3392,3414,89.64
2026-01-06T23:45+02:00,3392,3414,88.86
2026-01-07T00:00+02:00,2942,3419,87.85
2026-01-07T00:15+02:00,2942,3419,86.95
2026-01-07T00:30+02:00,2942,3419,86.49
2026-01-07T00:45+02:00,2942,3419,84.7
2026-01-07T01:00+02:00,2683,3203,85.57
2026-01-07T01:15+02:00,2683,3203,84.4
2026-01-07T01:30+02:00,2683,3203,82.01
2026-01-07T01:45+02:00,2683,3203,83.69
2026-01-07T02:00+02:00,2745,3024,84.13
2026-01-07T02:15+02:00,2745,3024,83.78
2026-01-07T02:30+02:00,2745,3024,83.01
2026-01-07T02:45+02:00,2745,3024,83.24
2026-01-07T03:00+02:00,2616,3049,81.6
2026-01-07T03:15+02:00,2616,3049,81.4
2026-01-07T03:30+02:00,2616,3049,81.3
2026-01-07T03:45+02:00,2616,3049,81.32
2026-01-07T04:00+02:00,2649,2939,81.09
2026-01-07T04:15+02:00,2649,2939,81.93
2026-01-07T04:30+02:00,2649,2939,81.19
2026-01-07T04:45+02:00,2649,2939,80.78
2026-01-07T05:00+02:00,2797,2797,81.04
2026-01-07T05:15+02:00,2797,2797,81.75
2026-01-07T05:30+02:00,2797,2797,86.61
2026-01-07T05:45+02:00,2797,2797,89.39
2026-01-07T06:00+02:00,3202,2963,85.73
2026-01-07T06:15+02:00,3202,2963,87.44
2026-01-07T06:30+02:00,3202,2963,87.57
2026-01-07T06:45+02:00,3202,2963,90.39
2026-01-07T07:00+02:00,3461,3283,99.46
2026-01-07T07:15+02:00,3461,3283,115.52
2026-01-07T07:30+02:00,3461,3283,116.55
2026-01-07T07:45+02:00,3461,3283,134.71
2026-01-07T08:00+02:00,3390,3784,127.61
2026-01-07T08:15+02:00,3390,3784,121.74
2026-01-07T08:30+02:00,3390,3784,108.25
2026-01-07T08:45+02:00,3390,3784,98.37
2026-01-07T09:00+02:00,3115,4575,90.9
2026-01-07T09:15+02:00,3115,4575,86.51
2026-01-07T09:30+02:00,3115,4575,87.8
2026-01-07T09:45+02:00,3115,4575,87.57
2026-01-07T10:00+02:00,2650,5029,87.05
2026-01-07T10:15+02:00,2650,5029,85.13
2026-01-07T10:30+02:00,2650,5029,81.47
2026-01-07T10:45+02:00,2650,5029,81.72
2026-01-07T11:00+02:00,1905,6112,85.86
2026-01-07T11:15+02:00,1905,6112,82.05
2026-01-07T11:30+02:00,1905,6112,73.96
2026-01-07T11:45+02:00,1905,6112,65
2026-01-07T12:00+02:00,1725,6474,65
2026-01-07T12:15+02:00,1725,6474,65
2026-01-07T12:30+02:00,1725,6474,65
2026-01-07T12:45+02:00,1725,6474,65
2026-01-07T13:00+02:00,1901,6241,65
2026-01-07T13:15+02:00,1901,6241,69.59
2026-01-07T13:30+02:00,1901,6241,79.66
2026-01-07T13:45+02:00,1901,6241,84.65
2026-01-07T14:00+02:00,2368,5529,85.87
2026-01-07T14:15+02:00,2368,5529,87.01
2026-01-07T14:30+02:00,2368,5529,86.69
2026-01-07T14:45+02:00,2368,5529,88.3
2026-01-07T15:00+02:00,2875,4841,86.78
2026-01-07T15:15+02:00,2875,4841,94.97
2026-01-07T15:30+02:00,2875,4841,116.47
2026-01-07T15:45+02:00,2875,4841,138.5
2026-01-07T16:00+02:00,3732,4074,88.57
2026-01-07T16:15+02:00,3732,4074,90.91
2026-01-07T16:30+02:00,3732,4074,93.9
2026-01-07T16:45+02:00,3732,4074,96.55
2026-01-07T17:00+02:00,3979,4117,103.42
2026-01-07T17:15+02:00,3979,4117,110.67
2026-01-07T17:30+02:00,3979,4117,108.72
2026-01-07T17:45+02:00,3979,4117,106.38
2026-01-07T18:00+02:00,3890,4395,111.18
2026-01-07T18:15+02:00,3890,4395,114.49
2026-01-07T18:30+02:00,3890,4395,113.88
2026-01-07T18:45+02:00,3890,4395,103.63
2026-01-07T19:00+02:00,3669,4594,97.01
2026-01-07T19:15+02:00,3669,4594,96.64
2026-01-07T19:30+02:00,3669,4594,92.43
2026-01-07T19:45+02:00,3669,4594,91.28
2026-01-07T20:00+02:00,3503,4387,90.9
2026-01-07T20:15+02:00,3503,4387,95.53
2026-01-07T20:30+02:00,3503,4387,96.89
2026-01-07T20:45+02:00,3503,4387,92.17
2026-01-07T21:00+02:00,3706,4438,96.36
2026-01-07T21:15+02:00,3706,4438,96.79
2026-01-07T21:30+02:00,3706,4438,97.38
2026-01-07T21:45+02:00,3706,4438,95.22
2026-01-07T22:00+02:00,3801,4189,96.02
2026-01-07T22:15+02:00,3801,4189,93.59
2026-01-07T22:30+02:00,3801,4189,91.71
2026-01-07T22:45+02:00,3801,4189,89.79
2026-01-07T23:00+02:00,3315,4114,87.94
2026-01-07T23:15+02:00,3315,4114,86.38
2026-01-07T23:30+02:00,3315,4114,85.81
2026-01-07T23:45+02:00,3315,4114,84.71
2026-01-08T00:00+02:00,2802,4207,83.6
2026-01-08T00:15+02:00,2802,4207,85.91
2026-01-08T00:30+02:00,2802,4207,85.18
2026-01-08T00:45+02:00,2802,4207,84.1
2026-01-08T01:00+02:00,2412,4150,68.35
2026-01-08T01:15+02:00,2412,4150,73
2026-01-08T01:30+02:00,2412,4150,73
2026-01-08T01:45+02:00,2412,4150,73
2026-01-08T02:00+02:00,2383,4010,77.92
2026-01-08T02:15+02:00,2383,4010,77.79
2026-01-08T02:30+02:00,2383,4010,75.61
2026-01-08T02:45+02:00,2383,4010,74.99
2026-01-08T03:00+02:00,2350,3896,78.35
2026-01-08T03:15+02:00,2350,3896,78.1
2026-01-08T03:30+02:00,2350,3896,78.04
2026-01-08T03:45+02:00,2350,3896,78.02
2026-01-08T04:00+02:00,2257,3963,77.91
2026-01-08T04:15+02:00,2257,3963,79.91
2026-01-08T04:30+02:00,2257,3963,80
2026-01-08T04:45+02:00,2257,3963,80.16
2026-01-08T05:00+02:00,2223,4026,78.7
2026-01-08T05:15+02:00,2223,4026,79.48
2026-01-08T05:30+02:00,2223,4026,80.43
2026-01-08T05:45+02:00,2223,4026,81.71
2026-01-08T06:00+02:00,2757,3940,85.26
2026-01-08T06:15+02:00,2757,3940,87.95
2026-01-08T06:30+02:00,2757,3940,86.14
2026-01-08T06:45+02:00,2757,3940,95.73
2026-01-08T07:00+02:00,3317,4201,94.52
2026-01-08T07:15+02:00,3317,4201,96.88
2026-01-08T07:30+02:00,3317,4201,97.33
2026-01-08T07:45+02:00,3317,4201,102.55
2026-01-08T08:00+02:00,3423,4687,108.05
2026-01-08T08:15+02:00,3423,4687,97.07
2026-01-08T08:30+02:00,3423,4687,87.57
2026-01-08T08:45+02:00,3423,4687,83.26
2026-01-08T09:00+02:00,2346,6010,84.99
2026-01-08T09:15+02:00,2346,6010,78.4
2026-01-08T09:30+02:00,2346,6010,67.16
2026-01-08T09:45+02:00,2346,6010,0.01
2026-01-08T10:00+02:00,1683,7016,69.14
2026-01-08T10:15+02:00,1683,7016,0.01
2026-01-08T10:30+02:00,1683,7016,0
2026-01-08T10:45+02:00,1683,7016,0
2026-01-08T11:00+02:00,1680,6994,0
2026-01-08T11:15+02:00,1680,6994,0
2026-01-08T11:30+02:00,1680,6994,0
2026-01-08T11:45+02:00,1680,6994,0
2026-01-08T12:00+02:00,1367,7007,0
2026-01-08T12:15+02:00,1367,7007,0
2026-01-08T12:30+02:00,1367,7007,0
2026-01-08T12:45+02:00,1367,7007,0
2026-01-08T13:00+02:00,1215,7197,0
2026-01-08T13:15+02:00,1215,7197,0
2026-01-08T13:30+02:00,1215,7197,0
2026-01-08T13:45+02:00,1215,7197,0
2026-01-08T14:00+02:00,1499,6986,0
2026-01-08T14:15+02:00,1499,6986,0
2026-01-08T14:30+02:00,1499,6986,0.01
2026-01-08T14:45+02:00,1499,6986,0.2
2026-01-08T15:00+02:00,2175,6169,0
2026-01-08T15:15+02:00,2175,6169,31.82
2026-01-08T15:30+02:00,2175,6169,79.41
2026-01-08T15:45+02:00,2175,6169,83.26
2026-01-08T16:00+02:00,3525,4603,66.28
2026-01-08T16:15+02:00,3525,4603,80.8
2026-01-08T16:30+02:00,3525,4603,80.42
2026-01-08T16:45+02:00,3525,4603,85.23
2026-01-08T17:00+02:00,4576,3896,85.12
2026-01-08T17:15+02:00,4576,3896,90.09
2026-01-08T17:30+02:00,4576,3896,90.54
2026-01-08T17:45+02:00,4576,3896,91.59
2026-01-08T18:00+02:00,4658,4056,99.66
2026-01-08T18:15+02:00,4658,4056,119.16
2026-01-08T18:30+02:00,4658,4056,124.69
2026-01-08T18:45+02:00,4658,4056,119.38
2026-01-08T19:00+02:00,4531,4082,111.43
2026-01-08T19:15+02:00,4531,4082,117.76
2026-01-08T19:30+02:00,4531,4082,118.62
2026-01-08T19:45+02:00,4531,4082,119.17
2026-01-08T20:00+02:00,4661,3961,122.64
2026-01-08T20:15+02:00,4661,3961,145.82
2026-01-08T20:30+02:00,4661,3961,159.67
2026-01-08T20:45+02:00,4661,3961,149.62
2026-01-08T21:00+02:00,4638,3669,163.42
2026-01-08T21:15+02:00,4638,3669,127.87
2026-01-08T21:30+02:00,4638,3669,118.71
2026-01-08T21:45+02:00,4638,3669,98.8
2026-01-08T22:00+02:00,4493,3597,118.47
2026-01-08T22:15+02:00,4493,3597,99.77
2026-01-08T22:30+02:00,4493,3597,96.47
2026-01-08T22:45+02:00,4493,3597,102.84
2026-01-08T23:00+02:00,4296,3299,109.19
2026-01-08T23:15+02:00,4296,3299,99.04
2026-01-08T23:30+02:00,4296,3299,96.14
2026-01-08T23:45+02:00,4296,3299,94.21
2026-01-09T00:00+02:00,4188,2991,105.99
2026-01-09T00:15+02:00,4188,2991,96.87
2026-01-09T00:30+02:00,4188,2991,94.77
2026-01-09T00:45+02:00,4188,2991,89.68
2026-01-09T01:00+02:00,3975,2769,90
2026-01-09T01:15+02:00,3975,2769,90
2026-01-09T01:30+02:00,3975,2769,90
2026-01-09T01:45+02:00,3975,2769,90
2026-01-09T02:00+02:00,3765,2825,89.27
2026-01-09T02:15+02:00,3765,2825,89.36
2026-01-09T02:30+02:00,3765,2825,89.33
2026-01-09T02:45+02:00,3765,2825,89.33
2026-01-09T03:00+02:00,3569,2748,90
2026-01-09T03:15+02:00,3569,2748,90
2026-01-09T03:30+02:00,3569,2748,90
2026-01-09T03:45+02:00,3569,2748,90
2026-01-09T04:00+02:00,3708,2625,86.63
2026-01-09T04:15+02:00,3708,2625,87.07
2026-01-09T04:30+02:00,3708,2625,87.62
2026-01-09T04:45+02:00,3708,2625,88.5
2026-01-09T05:00+02:00,3767,2645,88.81
2026-01-09T05:15+02:00,3767,2645,90
2026-01-09T05:30+02:00,3767,2645,91.73
2026-01-09T05:45+02:00,3767,2645,97.7
2026-01-09T06:00+02:00,4151,2669,101.04
2026-01-09T06:15+02:00,4151,2669,105.58
2026-01-09T06:30+02:00,4151,2669,110.7
2026-01-09T06:45+02:00,4151,2669,122.9
2026-01-09T07:00+02:00,4275,2927,96.31
2026-01-09T07:15+02:00,4275,2927,127.23
2026-01-09T07:30+02:00,4275,2927,139.9
2026-01-09T07:45+02:00,4275,2927,150
2026-01-09T08:00+02:00,4137,3628,176.98
2026-01-09T08:15+02:00,4137,3628,182.25
2026-01-09T08:30+02:00,4137,3628,100.81
2026-01-09T08:45+02:00,4137,3628,117.8
2026-01-09T09:00+02:00,3869,4643,153.9
2026-01-09T09:15+02:00,3869,4643,108.65
2026-01-09T09:30+02:00,3869,4643,88.97
2026-01-09T09:45+02:00,3869,4643,78.57
2026-01-09T10:00+02:00,3277,5129,81.71
2026-01-09T10:15+02:00,3277,5129,79.72
2026-01-09T10:30+02:00,3277,5129,84.99
2026-01-09T10:45+02:00,3277,5129,81.92
2026-01-09T11:00+02:00,2898,5449,80.79
2026-01-09T11:15+02:00,2898,5449,80
2026-01-09T11:30+02:00,2898,5449,56.04
2026-01-09T11:45+02:00,2898,5449,80
2026-01-09T12:00+02:00,2840,5307,79.78
2026-01-09T12:15+02:00,2840,5307,79.85
2026-01-09T12:30+02:00,2840,5307,80
2026-01-09T12:45+02:00,2840,5307,80
2026-01-09T13:00+02:00,2584,5633,80
2026-01-09T13:15+02:00,2584,5633,81.17
2026-01-09T13:30+02:00,2584,5633,81.76
2026-01-09T13:45+02:00,2584,5633,89.22
2026-01-09T14:00+02:00,2485,5550,81.93
2026-01-09T14:15+02:00,2485,5550,90
2026-01-09T14:30+02:00,2485,5550,106
2026-01-09T14:45+02:00,2485,5550,123.61
2026-01-09T15:00+02:00,2983,4745,84.27
2026-01-09T15:15+02:00,2983,4745,106.44
2026-01-09T15:30+02:00,2983,4745,123.52
2026-01-09T15:45+02:00,2983,4745,127.32
2026-01-09T16:00+02:00,3841,4226,110
2026-01-09T16:15+02:00,3841,4226,126.85
2026-01-09T16:30+02:00,3841,4226,129.29
2026-01-09T16:45+02:00,3841,4226,154.61
2026-01-09T17:00+02:00,4549,4173,130.65
2026-01-09T17:15+02:00,4549,4173,161.99
2026-01-09T17:30+02:00,4549,4173,150.71
2026-01-09T17:45+02:00,4549,4173,131.1
2026-01-09T18:00+02:00,4611,4445,131.74
2026-01-09T18:15+02:00,4611,4445,145.45
2026-01-09T18:30+02:00,4611,4445,141.15
2026-01-09T18:45+02:00,4611,4445,123.91
2026-01-09T19:00+02:00,4687,4378,151.51
2026-01-09T19:15+02:00,4687,4378,131.74
2026-01-09T19:30+02:00,4687,4378,130.11
2026-01-09T19:45+02:00,4687,4378,121.64
2026-01-09T20:00+02:00,4775,4142,128.58
2026-01-09T20:15+02:00,4775,4142,120.07
2026-01-09T20:30+02:00,4775,4142,152.82
2026-01-09T20:45+02:00,4775,4142,118.72
2026-01-09T21:00+02:00,4495,4065,159.86
2026-01-09T21:15+02:00,4495,4065,125.26
2026-01-09T21:30+02:00,4495,4065,114.54
2026-01-09T21:45+02:00,4495,4065,105.99
2026-01-09T22:00+02:00,4439,3807,114.95
2026-01-09T22:15+02:00,4439,3807,136.34
2026-01-09T22:30+02:00,4439,3807,129.98
2026-01-09T22:45+02:00,4439,3807,123.45
2026-01-09T23:00+02:00,4111,3608,130.71
2026-01-09T23:15+02:00,4111,3608,109.62
2026-01-09T23:30+02:00,4111,3608,105.99
2026-01-09T23:45+02:00,4111,3608,99.18
2026-01-10T00:00+02:00,3717,3462,102.11
2026-01-10T00:15+02:00,3717,3462,97.4
2026-01-10T00:30+02:00,3717,3462,95.1
2026-01-10T00:45+02:00,3717,3462,93.39
2026-01-10T01:00+02:00,2405,3905,75.01
2026-01-10T01:15+02:00,2405,3905,78.48
2026-01-10T01:30+02:00,2405,3905,79.91
2026-01-10T01:45+02:00,2405,3905,78.98
2026-01-10T02:00+02:00,2408,3761,79.9
2026-01-10T02:15+02:00,2408,3761,82.43
2026-01-10T02:30+02:00,2408,3761,80.08
2026-01-10T02:45+02:00,2408,3761,79.9
2026-01-10T03:00+02:00,2255,3725,80.13
2026-01-10T03:15+02:00,2255,3725,79.91
2026-01-10T03:30+02:00,2255,3725,82.24
2026-01-10T03:45+02:00,2255,3725,81.34
2026-01-10T04:00+02:00,2195,3719,85.31
2026-01-10T04:15+02:00,2195,3719,85.19
2026-01-10T04:30+02:00,2195,3719,85.17
2026-01-10T04:45+02:00,2195,3719,85.28
2026-01-10T05:00+02:00,2160,3736,84.84
2026-01-10T05:15+02:00,2160,3736,84.96
2026-01-10T05:30+02:00,2160,3736,85.16
2026-01-10T05:45+02:00,2160,3736,85.59
2026-01-10T06:00+02:00,2216,3875,86.42
2026-01-10T06:15+02:00,2216,3875,86.58
2026-01-10T06:30+02:00,2216,3875,85.95
2026-01-10T06:45+02:00,2216,3875,50
2026-01-10T07:00+02:00,1833,4396,76.4
2026-01-10T07:15+02:00,1833,4396,84.07
2026-01-10T07:30+02:00,1833,4396,85
2026-01-10T07:45+02:00,1833,4396,85.77
2026-01-10T08:00+02:00,2385,4591,113.62
2026-01-10T08:15+02:00,2385,4591,112.62
2026-01-10T08:30+02:00,2385,4591,101.38
2026-01-10T08:45+02:00,2385,4591,94.55
2026-01-10T09:00+02:00,2397,5199,85.12
2026-01-10T09:15+02:00,2397,5199,77.21
2026-01-10T09:30+02:00,2397,5199,76.64
2026-01-10T09:45+02:00,2397,5199,120.96
2026-01-10T10:00+02:00,1705,5516,87.75
2026-01-10T10:15+02:00,1705,5516,88.23
2026-01-10T10:30+02:00,1705,5516,86.77
2026-01-10T10:45+02:00,1705,5516,85
2026-01-10T11:00+02:00,1559,5416,74.75
2026-01-10T11:15+02:00,1559,5416,70
2026-01-10T11:30+02:00,1559,5416,54.01
2026-01-10T11:45+02:00,1559,5416,52.5
2026-01-10T12:00+02:00,1947,5289,70
2026-01-10T12:15+02:00,1947,5289,70
2026-01-10T12:30+02:00,1947,5289,70
2026-01-10T12:45+02:00,1947,5289,70
2026-01-10T13:00+02:00,2083,5235,70
2026-01-10T13:15+02:00,2083,5235,64.34
2026-01-10T13:30+02:00,2083,5235,70
2026-01-10T13:45+02:00,2083,5235,70
2026-01-10T14:00+02:00,2075,5087,70
2026-01-10T14:15+02:00,2075,5087,70
2026-01-10T14:30+02:00,2075,5087,60.55
2026-01-10T14:45+02:00,2075,5087,46.95
2026-01-10T15:00+02:00,2369,4822,80
2026-01-10T15:15+02:00,2369,4822,79.66
2026-01-10T15:30+02:00,2369,4822,69.52
2026-01-10T15:45+02:00,2369,4822,50
2026-01-10T16:00+02:00,2369,4408,82.8
2026-01-10T16:15+02:00,2369,4408,85.76
2026-01-10T16:30+02:00,2369,4408,88.99
2026-01-10T16:45+02:00,2369,4408,93.25
2026-01-10T17:00+02:00,3270,4144,99.8
2026-01-10T17:15+02:00,3270,4144,107.27
2026-01-10T17:30+02:00,3270,4144,115.31
2026-01-10T17:45+02:00,3270,4144,112.83
2026-01-10T18:00+02:00,3270,4085,120
2026-01-10T18:15+02:00,3270,4085,115.32
2026-01-10T18:30+02:00,3270,4085,118.21
2026-01-10T18:45+02:00,3270,4085,145.54
2026-01-10T19:00+02:00,3811,4401,114
2026-01-10T19:15+02:00,3811,4401,114.23
2026-01-10T19:30+02:00,3811,4401,114.03
2026-01-10T19:45+02:00,3811,4401,114.49
2026-01-10T20:00+02:00,3688,4365,113.92
2026-01-10T20:15+02:00,3688,4365,113.34
2026-01-10T20:30+02:00,3688,4365,112.42
2026-01-10T20:45+02:00,3688,4365,103.74
2026-01-10T21:00+02:00,3549,4227,97.39
2026-01-10T21:15+02:00,3549,4227,95.04
2026-01-10T21:30+02:00,3549,4227,93.82
2026-01-10T21:45+02:00,3549,4227,89.91
2026-01-10T22:00+02:00,3340,4181,88.06
2026-01-10T22:15+02:00,3340,4181,86.09
2026-01-10T22:30+02:00,3340,4181,85.33
2026-01-10T22:45+02:00,3340,4181,86.03
2026-01-10T23:00+02:00,2974,4026,82.29
2026-01-10T23:15+02:00,2974,4026,85
2026-01-10T23:30+02:00,2974,4026,84.01
2026-01-10T23:45+02:00,2974,4026,81.47
2026-01-11T00:00+02:00,2439,3947,77.7
2026-01-11T00:15+02:00,2439,3947,74.58
2026-01-11T00:30+02:00,2439,3947,52
2026-01-11T00:45+02:00,2439,3947,50
2026-01-11T01:00+02:00,2865,2965,85.2
2026-01-11T01:15+02:00,2865,2965,85.03
2026-01-11T01:30+02:00,2865,2965,81.65
2026-01-11T01:45+02:00,2865,2965,81.05
2026-01-11T02:00+02:00,2884,3003,84.32
2026-01-11T02:15+02:00,2884,3003,84.36
2026-01-11T02:30+02:00,2884,3003,84.14
2026-01-11T02:45+02:00,2884,3003,83.04
2026-01-11T03:00+02:00,2652,2893,83.59
2026-01-11T03:15+02:00,2652,2893,81.81
2026-01-11T03:30+02:00,2652,2893,81.61
2026-01-11T03:45+02:00,2652,2893,81.56
2026-01-11T04:00+02:00,2748,2765,84.18
2026-01-11T04:15+02:00,2748,2765,84.52
2026-01-11T04:30+02:00,2748,2765,84.56
2026-01-11T04:45+02:00,2748,2765,85.62
2026-01-11T05:00+02:00,2687,2761,85.04
2026-01-11T05:15+02:00,2687,2761,83.03
2026-01-11T05:30+02:00,2687,2761,81.42
2026-01-11T05:45+02:00,2687,2761,81.23
2026-01-11T06:00+02:00,2680,2877,81.64
2026-01-11T06:15+02:00,2680,2877,81.64
2026-01-11T06:30+02:00,2680,2877,82.2
2026-01-11T06:45+02:00,2680,2877,83.56
2026-01-11T07:00+02:00,2690,2765,80.93
2026-01-11T07:15+02:00,2690,2765,81.64
2026-01-11T07:30+02:00,2690,2765,81.64
2026-01-11T07:45+02:00,2690,2765,82.2
2026-01-11T08:00+02:00,2943,3196,81.13
2026-01-11T08:15+02:00,2943,3196,82.46
2026-01-11T08:30+02:00,2943,3196,85.68
2026-01-11T08:45+02:00,2943,3196,87.33
2026-01-11T09:00+02:00,2535,4156,86.17
2026-01-11T09:15+02:00,2535,4156,84.86
2026-01-11T09:30+02:00,2535,4156,81.92
2026-01-11T09:45+02:00,2535,4156,53.5
2026-01-11T10:00+02:00,1780,5116,53.5
2026-01-11T10:15+02:00,1780,5116,53.5
2026-01-11T10:30+02:00,1780,5116,53.5
2026-01-11T10:45+02:00,1780,5116,50
2026-01-11T11:00+02:00,1780,5344,43.87
2026-01-11T11:15+02:00,1780,5344,52.5
2026-01-11T11:30+02:00,1780,5344,52.5
2026-01-11T11:45+02:00,1780,5344,81.47
2026-01-11T12:00+02:00,1820,5582,50
2026-01-11T12:15+02:00,1820,5582,81.28
2026-01-11T12:30+02:00,1820,5582,85.85
2026-01-11T12:45+02:00,1820,5582,90.84
2026-01-11T13:00+02:00,1937,5371,91.47
2026-01-11T13:15+02:00,1937,5371,98.61
2026-01-11T13:30+02:00,1937,5371,98.33
2026-01-11T13:45+02:00,1937,5371,92.99
2026-01-11T14:00+02:00,2166,5027,99.2
2026-01-11T14:15+02:00,2166,5027,93.9
2026-01-11T14:30+02:00,2166,5027,88.83
2026-01-11T14:45+02:00,2166,5027,82.86
2026-01-11T15:00+02:00,2792,4390,85.74
2026-01-11T15:15+02:00,2792,4390,86.03
2026-01-11T15:30+02:00,2792,4390,85.44
2026-01-11T15:45+02:00,2792,4390,86.38
2026-01-11T16:00+02:00,3614,3580,85.45
2026-01-11T16:15+02:00,3614,3580,85.94
2026-01-11T16:30+02:00,3614,3580,87.02
2026-01-11T16:45+02:00,3614,3580,89.91
2026-01-11T17:00+02:00,4452,3388,99.35
2026-01-11T17:15+02:00,4452,3388,114.59
2026-01-11T17:30+02:00,4452,3388,121.59
2026-01-11T17:45+02:00,4452,3388,127.36
2026-01-11T18:00+02:00,4653,3568,120
2026-01-11T18:15+02:00,4653,3568,120.38
2026-01-11T18:30+02:00,4653,3568,125.63
2026-01-11T18:45+02:00,4653,3568,120.93
2026-01-11T19:00+02:00,4789,3578,120.09
2026-01-11T19:15+02:00,4789,3578,120.25
2026-01-11T19:30+02:00,4789,3578,123.87
2026-01-11T19:45+02:00,4789,3578,120.84
2026-01-11T20:00+02:00,4797,3677,130.15
2026-01-11T20:15+02:00,4797,3677,126.61
2026-01-11T20:30+02:00,4797,3677,120.27
2026-01-11T20:45+02:00,4797,3677,117.19
2026-01-11T21:00+02:00,4500,3843,120.24
2026-01-11T21:15+02:00,4500,3843,115.88
2026-01-11T21:30+02:00,4500,3843,113.14
2026-01-11T21:45+02:00,4500,3843,102.06
2026-01-11T22:00+02:00,3775,3981,87.91
2026-01-11T22:15+02:00,3775,3981,87.04
2026-01-11T22:30+02:00,3775,3981,86.67
2026-01-11T22:45+02:00,3775,3981,86.39
2026-01-11T23:00+02:00,3189,3854,84.32
2026-01-11T23:15+02:00,3189,3854,84.01
2026-01-11T23:30+02:00,3189,3854,81.99
2026-01-11T23:45+02:00,3189,3854,83.91
2026-01-12T00:00+02:00,3110,3494,81.47
2026-01-12T00:15+02:00,3110,3494,81.09
2026-01-12T00:30+02:00,3110,3494,79.31
2026-01-12T00:45+02:00,3110,3494,80.26
2026-01-12T01:00+02:00,3326,2834,84.22
2026-01-12T01:15+02:00,3326,2834,82.16
2026-01-12T01:30+02:00,3326,2834,81.36
2026-01-12T01:45+02:00,3326,2834,80.6
2026-01-12T02:00+02:00,3199,2890,80.44
2026-01-12T02:15+02:00,3199,2890,80.4
2026-01-12T02:30+02:00,3199,2890,80.68
2026-01-12T02:45+02:00,3199,2890,81.17
2026-01-12T03:00+02:00,3212,2776,84.82
2026-01-12T03:15+02:00,3212,2776,84.61
2026-01-12T03:30+02:00,3212,2776,84.53
2026-01-12T03:45+02:00,3212,2776,84.19
2026-01-12T04:00+02:00,3272,2664,79.81
2026-01-12T04:15+02:00,3272,2664,78.98
2026-01-12T04:30+02:00,3272,2664,79.2
2026-01-12T04:45+02:00,3272,2664,79.62
2026-01-12T05:00+02:00,3353,2684,80.35
2026-01-12T05:15+02:00,3353,2684,80.64
2026-01-12T05:30+02:00,3353,2684,81.31
2026-01-12T05:45+02:00,3353,2684,82.67
2026-01-12T06:00+02:00,3636,3060,81.87
2026-01-12T06:15+02:00,3636,3060,83.65
2026-01-12T06:30+02:00,3636,3060,84.13
2026-01-12T06:45+02:00,3636,3060,86.26
2026-01-12T07:00+02:00,3787,3789,86.94
2026-01-12T07:15+02:00,3787,3789,98.36
2026-01-12T07:30+02:00,3787,3789,106.05
2026-01-12T07:45+02:00,3787,3789,115.97
2026-01-12T08:00+02:00,4455,4350,163.48
2026-01-12T08:15+02:00,4455,4350,157.02
2026-01-12T08:30+02:00,4455,4350,119.83
2026-01-12T08:45+02:00,4455,4350,108.98
2026-01-12T09:00+02:00,3809,5566,99.11
2026-01-12T09:15+02:00,3809,5566,86.53
2026-01-12T09:30+02:00,3809,5566,83.48
2026-01-12T09:45+02:00,3809,5566,81.25
2026-01-12T10:00+02:00,2537,6786,84.72
2026-01-12T10:15+02:00,2537,6786,81.54
2026-01-12T10:30+02:00,2537,6786,79.42
2026-01-12T10:45+02:00,2537,6786,0.01
2026-01-12T11:00+02:00,1979,7511,79.55
2026-01-12T11:15+02:00,1979,7511,74.77
2026-01-12T11:30+02:00,1979,7511,55
2026-01-12T11:45+02:00,1979,7511,12.6
2026-01-12T12:00+02:00,1947,7768,2
2026-01-12T12:15+02:00,1947,7768,2
2026-01-12T12:30+02:00,1947,7768,2
2026-01-12T12:45+02:00,1947,7768,53.45
2026-01-12T13:00+02:00,1769,8018,2
2026-01-12T13:15+02:00,1769,8018,54.45
2026-01-12T13:30+02:00,1769,8018,55
2026-01-12T13:45+02:00,1769,8018,0.01
2026-01-12T14:00+02:00,2034,7560,51.1
2026-01-12T14:15+02:00,2034,7560,51.95
2026-01-12T14:30+02:00,2034,7560,51.95
2026-01-12T14:45+02:00,2034,7560,55
2026-01-12T15:00+02:00,2698,6404,0.1
2026-01-12T15:15+02:00,2698,6404,73.04
2026-01-12T15:30+02:00,2698,6404,84.09
2026-01-12T15:45+02:00,2698,6404,87.23
2026-01-12T16:00+02:00,3954,4907,81.12
2026-01-12T16:15+02:00,3954,4907,86.54
2026-01-12T16:30+02:00,3954,4907,95.86
