Timestamp,Price (EUR/MWh)
2026-01-24T19:15+02:00,151.86
2026-01-24T19:30+02:00,152.01
2026-01-24T19:45+02:00,150.26
2026-01-24T20:00+02:00,152.01
2026-01-24T20:15+02:00,150.34
2026-01-24T20:30+02:00,152.01
2026-01-24T20:45+02:00,138.49
2026-01-24T21:00+02:00,161.62
2026-01-24T21:15+02:00,152.01
2026-01-24T21:30+02:00,141.74
2026-01-24T21:45+02:00,122.67
2026-01-24T22:00+02:00,136.17
2026-01-24T22:15+02:00,135.42
2026-01-24T22:30+02:00,131.3
2026-01-24T22:45+02:00,124.19
2026-01-24T23:00+02:00,130.96
2026-01-24T23:15+02:00,140.0
2026-01-24T23:30+02:00,130.71
2026-01-24T23:45+02:00,123.09
2026-01-25T00:00+02:00,133.24
2026-01-25T00:15+02:00,123.32
2026-01-25T00:30+02:00,120.93
2026-01-25T00:45+02:00,115.84
2026-01-25T01:00+02:00,96.38
2026-01-25T01:15+02:00,103.33
2026-01-25T01:30+02:00,102.37
2026-01-25T01:45+02:00,102.42
2026-01-25T02:00+02:00,102.21
2026-01-25T02:15+02:00,102.14
2026-01-25T02:30+02:00,102.13
2026-01-25T02:45+02:00,102.14
2026-01-25T03:00+02:00,102.45
2026-01-25T03:15+02:00,102.06
2026-01-25T03:30+02:00,102.1
2026-01-25T03:45+02:00,103.89
2026-01-25T04:00+02:00,103.2
2026-01-25T04:15+02:00,104.02
2026-01-25T04:30+02:00,105.78
2026-01-25T04:45+02:00,104.51
2026-01-25T05:00+02:00,102.43
2026-01-25T05:15+02:00,101.66
2026-01-25T05:30+02:00,103.89
2026-01-25T05:45+02:00,104.25
2026-01-25T06:00+02:00,101.35
2026-01-25T06:15+02:00,105.71
2026-01-25T06:30+02:00,103.6
2026-01-25T06:45+02:00,103.96
2026-01-25T07:00+02:00,103.24
2026-01-25T07:15+02:00,102.39
2026-01-25T07:30+02:00,102.37
2026-01-25T07:45+02:00,107.49
2026-01-25T08:00+02:00,103.8
2026-01-25T08:15+02:00,105.64
2026-01-25T08:30+02:00,110.13
2026-01-25T08:45+02:00,113.07
2026-01-25T09:00+02:00,115.04
2026-01-25T09:15+02:00,121.92
2026-01-25T09:30+02:00,122.38
2026-01-25T09:45+02:00,120.93
2026-01-25T10:00+02:00,119.26
2026-01-25T10:15+02:00,108.41
2026-01-25T10:30+02:00,114.37
2026-01-25T10:45+02:00,112.25
2026-01-25T11:00+02:00,131.59
2026-01-25T11:15+02:00,131.77
2026-01-25T11:30+02:00,130.35
2026-01-25T11:45+02:00,119.47
2026-01-25T12:00+02:00,112.72
2026-01-25T12:15+02:00,93.75
2026-01-25T12:30+02:00,84.48
2026-01-25T12:45+02:00,81.51
2026-01-25T13:00+02:00,76.05
2026-01-25T13:15+02:00,75.0
2026-01-25T13:30+02:00,75.0
2026-01-25T13:45+02:00,70.0
2026-01-25T14:00+02:00,70.0
2026-01-25T14:15+02:00,70.0
2026-01-25T14:30+02:00,75.0
2026-01-25T14:45+02:00,89.91
2026-01-25T15:00+02:00,83.7
2026-01-25T15:15+02:00,104.39
2026-01-25T15:30+02:00,130.93
2026-01-25T15:45+02:00,135.96
2026-01-25T16:00+02:00,117.63
2026-01-25T16:15+02:00,121.96
2026-01-25T16:30+02:00,135.9
2026-01-25T16:45+02:00,137.77
2026-01-25T17:00+02:00,125.85
2026-01-25T17:15+02:00,131.0
2026-01-25T17:30+02:00,135.33
2026-01-25T17:45+02:00,138.71
2026-01-25T18:00+02:00,138.59
2026-01-25T18:15+02:00,137.43
2026-01-25T18:30+02:00,138.51
2026-01-25T18:45+02:00,140.81
2026-01-25T19:00+02:00,141.06
2026-01-25T19:15+02:00,140.02
2026-01-25T19:30+02:00,116.73
2026-01-25T19:45+02:00,100.06
2026-01-25T20:00+02:00,99.1
2026-01-25T20:15+02:00,98.05
2026-01-25T20:30+02:00,96.67
2026-01-25T20:45+02:00,93.62
2026-01-25T21:00+02:00,88.4
2026-01-25T21:15+02:00,91.17
2026-01-25T21:30+02:00,95.87
2026-01-25T21:45+02:00,91.81
2026-01-25T22:00+02:00,87.51
2026-01-25T22:15+02:00,92.19
2026-01-25T22:30+02:00,91.23
2026-01-25T22:45+02:00,87.43
2026-01-25T23:00+02:00,82.55
2026-01-25T23:15+02:00,79.91
2026-01-25T23:30+02:00,45.0
2026-01-25T23:45+02:00,0.01
2026-01-26T00:00+02:00,30.0
2026-01-26T00:15+02:00,78.4
2026-01-26T00:30+02:00,82.11
2026-01-26T00:45+02:00,81.59
2026-01-26T01:00+02:00,92.97
2026-01-26T01:15+02:00,91.81
2026-01-26T01:30+02:00,90.84
2026-01-26T01:45+02:00,90.03
2026-01-26T02:00+02:00,87.16
2026-01-26T02:15+02:00,86.49
2026-01-26T02:30+02:00,85.79
2026-01-26T02:45+02:00,84.9
2026-01-26T03:00+02:00,85.95
2026-01-26T03:15+02:00,85.66
2026-01-26T03:30+02:00,85.26
2026-01-26T03:45+02:00,85.0
2026-01-26T04:00+02:00,85.0
2026-01-26T04:15+02:00,85.77
2026-01-26T04:30+02:00,85.9
2026-01-26T04:45+02:00,86.15
2026-01-26T05:00+02:00,85.33
2026-01-26T05:15+02:00,85.85
2026-01-26T05:30+02:00,86.15
2026-01-26T05:45+02:00,87.31
2026-01-26T06:00+02:00,91.05
2026-01-26T06:15+02:00,91.04
2026-01-26T06:30+02:00,85.94
2026-01-26T06:45+02:00,86.77
2026-01-26T07:00+02:00,93.05
2026-01-26T07:15+02:00,97.85
2026-01-26T07:30+02:00,116.03
2026-01-26T07:45+02:00,120.12
2026-01-26T08:00+02:00,97.49
2026-01-26T08:15+02:00,119.31
2026-01-26T08:30+02:00,112.67
2026-01-26T08:45+02:00,117.62
2026-01-26T09:00+02:00,120.12
2026-01-26T09:15+02:00,121.59
2026-01-26T09:30+02:00,120.84
2026-01-26T09:45+02:00,116.19
2026-01-26T10:00+02:00,117.66
2026-01-26T10:15+02:00,116.67
2026-01-26T10:30+02:00,97.56
2026-01-26T10:45+02:00,93.97
2026-01-26T11:00+02:00,88.59
2026-01-26T11:15+02:00,94.0
2026-01-26T11:30+02:00,93.23
2026-01-26T11:45+02:00,108.61
2026-01-26T12:00+02:00,99.09
2026-01-26T12:15+02:00,94.64
2026-01-26T12:30+02:00,93.76
2026-01-26T12:45+02:00,91.88
2026-01-26T13:00+02:00,95.37
2026-01-26T13:15+02:00,97.15
2026-01-26T13:30+02:00,92.74
2026-01-26T13:45+02:00,93.43
2026-01-26T14:00+02:00,88.1
2026-01-26T14:15+02:00,88.62
2026-01-26T14:30+02:00,88.55
2026-01-26T14:45+02:00,90.06
2026-01-26T15:00+02:00,87.52
2026-01-26T15:15+02:00,87.9
2026-01-26T15:30+02:00,88.78
2026-01-26T15:45+02:00,90.93
2026-01-26T16:00+02:00,94.15
2026-01-26T16:15+02:00,144.67
2026-01-26T16:30+02:00,209.84
2026-01-26T16:45+02:00,207.75
2026-01-26T17:00+02:00,158.33
2026-01-26T17:15+02:00,154.99
2026-01-26T17:30+02:00,153.65
2026-01-26T17:45+02:00,158.49
2026-01-26T18:00+02:00,117.11
2026-01-26T18:15+02:00,120.93
2026-01-26T18:30+02:00,133.07
2026-01-26T18:45+02:00,135.45
2026-01-26T19:00+02:00,172.41
2026-01-26T19:15+02:00,157.72
2026-01-26T19:30+02:00,153.72
2026-01-26T19:45+02:00,132.18
2026-01-26T20:00+02:00,131.92
2026-01-26T20:15+02:00,152.86
2026-01-26T20:30+02:00,121.24
2026-01-26T20:45+02:00,120.93
2026-01-26T21:00+02:00,114.79
2026-01-26T21:15+02:00,97.45
2026-01-26T21:30+02:00,96.11
2026-01-26T21:45+02:00,95.05
2026-01-26T22:00+02:00,112.53
2026-01-26T22:15+02:00,96.9
2026-01-26T22:30+02:00,95.32
2026-01-26T22:45+02:00,95.43
2026-01-26T23:00+02:00,97.0
2026-01-26T23:15+02:00,113.42
2026-01-26T23:30+02:00,99.41
2026-01-26T23:45+02:00,99.72
2026-01-27T00:00+02:00,95.56
2026-01-27T00:15+02:00,94.78
2026-01-27T00:30+02:00,93.37
2026-01-27T00:45+02:00,91.87
2026-01-27T01:00+02:00,83.9
2026-01-27T01:15+02:00,83.72
2026-01-27T01:30+02:00,83.59
2026-01-27T01:45+02:00,83.39
2026-01-27T02:00+02:00,83.75
2026-01-27T02:15+02:00,84.05
2026-01-27T02:30+02:00,84.34
2026-01-27T02:45+02:00,84.45
2026-01-27T03:00+02:00,85.27
2026-01-27T03:15+02:00,85.57
2026-01-27T03:30+02:00,86.6
2026-01-27T03:45+02:00,88.07
2026-01-27T04:00+02:00,89.14
2026-01-27T04:15+02:00,89.1
2026-01-27T04:30+02:00,88.94
2026-01-27T04:45+02:00,97.18
2026-01-27T05:00+02:00,84.58
2026-01-27T05:15+02:00,85.12
2026-01-27T05:30+02:00,85.56
2026-01-27T05:45+02:00,85.19
2026-01-27T06:00+02:00,85.83
2026-01-27T06:15+02:00,96.49
2026-01-27T06:30+02:00,96.51
2026-01-27T06:45+02:00,97.9
2026-01-27T07:00+02:00,99.86
2026-01-27T07:15+02:00,117.15
2026-01-27T07:30+02:00,148.02
2026-01-27T07:45+02:00,218.88
2026-01-27T08:00+02:00,214.83
2026-01-27T08:15+02:00,249.48
2026-01-27T08:30+02:00,136.12
2026-01-27T08:45+02:00,135.57
2026-01-27T09:00+02:00,284.06
2026-01-27T09:15+02:00,219.38
2026-01-27T09:30+02:00,140.0
2026-01-27T09:45+02:00,128.4
2026-01-27T10:00+02:00,140.0
2026-01-27T10:15+02:00,140.0
2026-01-27T10:30+02:00,204.11
2026-01-27T10:45+02:00,183.14
2026-01-27T11:00+02:00,174.76
2026-01-27T11:15+02:00,135.28
2026-01-27T11:30+02:00,117.42
2026-01-27T11:45+02:00,105.0
2026-01-27T12:00+02:00,114.52
2026-01-27T12:15+02:00,105.0
2026-01-27T12:30+02:00,101.07
2026-01-27T12:45+02:00,100.99
2026-01-27T13:00+02:00,101.33
2026-01-27T13:15+02:00,101.22
2026-01-27T13:30+02:00,100.97
2026-01-27T13:45+02:00,100.0
2026-01-27T14:00+02:00,96.15
2026-01-27T14:15+02:00,97.07
2026-01-27T14:30+02:00,99.74
2026-01-27T14:45+02:00,100.76
2026-01-27T15:00+02:00,96.45
2026-01-27T15:15+02:00,101.74
2026-01-27T15:30+02:00,131.75
2026-01-27T15:45+02:00,160.85
2026-01-27T16:00+02:00,107.22
2026-01-27T16:15+02:00,115.95
2026-01-27T16:30+02:00,131.01
2026-01-27T16:45+02:00,211.75
2026-01-27T17:00+02:00,102.19
2026-01-27T17:15+02:00,142.71
2026-01-27T17:30+02:00,177.6
2026-01-27T17:45+02:00,257.65
2026-01-27T18:00+02:00,177.6
2026-01-27T18:15+02:00,201.14
2026-01-27T18:30+02:00,273.38
2026-01-27T18:45+02:00,242.8
2026-01-27T19:00+02:00,262.0
2026-01-27T19:15+02:00,268.01
2026-01-27T19:30+02:00,263.34
2026-01-27T19:45+02:00,247.44
2026-01-27T20:00+02:00,253.34
2026-01-27T20:15+02:00,240.75
2026-01-27T20:30+02:00,232.56
2026-01-27T20:45+02:00,206.86
2026-01-27T21:00+02:00,231.96
2026-01-27T21:15+02:00,198.97
2026-01-27T21:30+02:00,130.69
2026-01-27T21:45+02:00,102.78
2026-01-27T22:00+02:00,166.46
2026-01-27T22:15+02:00,153.14
2026-01-27T22:30+02:00,143.4
2026-01-27T22:45+02:00,120.92
2026-01-27T23:00+02:00,105.06
2026-01-27T23:15+02:00,103.18
2026-01-27T23:30+02:00,103.51
2026-01-27T23:45+02:00,100.41
2026-01-28T00:00+02:00,86.18
2026-01-28T00:15+02:00,85.73
2026-01-28T00:30+02:00,86.2
2026-01-28T00:45+02:00,84.7
2026-01-28T01:00+02:00,91.82
2026-01-28T01:15+02:00,90.49
2026-01-28T01:30+02:00,89.36
2026-01-28T01:45+02:00,87.91
2026-01-28T02:00+02:00,88.98
2026-01-28T02:15+02:00,88.4
2026-01-28T02:30+02:00,85.54
2026-01-28T02:45+02:00,84.83
2026-01-28T03:00+02:00,86.45
2026-01-28T03:15+02:00,85.85
2026-01-28T03:30+02:00,85.61
2026-01-28T03:45+02:00,85.62
2026-01-28T04:00+02:00,85.37
2026-01-28T04:15+02:00,84.49
2026-01-28T04:30+02:00,84.36
2026-01-28T04:45+02:00,84.54
2026-01-28T05:00+02:00,82.94
2026-01-28T05:15+02:00,83.06
2026-01-28T05:30+02:00,82.76
2026-01-28T05:45+02:00,83.39
2026-01-28T06:00+02:00,84.4
2026-01-28T06:15+02:00,86.25
2026-01-28T06:30+02:00,84.87
2026-01-28T06:45+02:00,85.35
2026-01-28T07:00+02:00,98.12
2026-01-28T07:15+02:00,99.3
2026-01-28T07:30+02:00,100.93
2026-01-28T07:45+02:00,102.16
2026-01-28T08:00+02:00,113.69
2026-01-28T08:15+02:00,99.96
2026-01-28T08:30+02:00,95.0
2026-01-28T08:45+02:00,85.79
2026-01-28T09:00+02:00,95.0
2026-01-28T09:15+02:00,84.26
2026-01-28T09:30+02:00,82.49
2026-01-28T09:45+02:00,77.68
2026-01-28T10:00+02:00,81.27
2026-01-28T10:15+02:00,75.99
2026-01-28T10:30+02:00,86.59
2026-01-28T10:45+02:00,80.0
2026-01-28T11:00+02:00,80.0
2026-01-28T11:15+02:00,71.59
2026-01-28T11:30+02:00,42.5
2026-01-28T11:45+02:00,71.58
2026-01-28T12:00+02:00,71.58
2026-01-28T12:15+02:00,25.0
2026-01-28T12:30+02:00,75.99
2026-01-28T12:45+02:00,76.0
2026-01-28T13:00+02:00,80.0
2026-01-28T13:15+02:00,80.0
2026-01-28T13:30+02:00,83.76
2026-01-28T13:45+02:00,93.95
2026-01-28T14:00+02:00,83.36
2026-01-28T14:15+02:00,91.78
2026-01-28T14:30+02:00,96.26
2026-01-28T14:45+02:00,101.7
2026-01-28T15:00+02:00,102.44
2026-01-28T15:15+02:00,104.91
2026-01-28T15:30+02:00,111.4
2026-01-28T15:45+02:00,114.33
2026-01-28T16:00+02:00,99.98
2026-01-28T16:15+02:00,104.16
2026-01-28T16:30+02:00,95.91
2026-01-28T16:45+02:00,100.18
2026-01-28T17:00+02:00,95.36
2026-01-28T17:15+02:00,115.22
2026-01-28T17:30+02:00,133.45
2026-01-28T17:45+02:00,147.25
2026-01-28T18:00+02:00,155.99
2026-01-28T18:15+02:00,153.55
2026-01-28T18:30+02:00,152.17
2026-01-28T18:45+02:00,131.12
2026-01-28T19:00+02:00,157.84
2026-01-28T19:15+02:00,157.84
2026-01-28T19:30+02:00,154.7
2026-01-28T19:45+02:00,136.8
2026-01-28T20:00+02:00,123.25
2026-01-28T20:15+02:00,115.27
2026-01-28T20:30+02:00,96.04
2026-01-28T20:45+02:00,95.0
2026-01-28T21:00+02:00,97.44
2026-01-28T21:15+02:00,96.1
2026-01-28T21:30+02:00,95.0
2026-01-28T21:45+02:00,95.44
2026-01-28T22:00+02:00,89.06
2026-01-28T22:15+02:00,85.2
2026-01-28T22:30+02:00,85.23
2026-01-28T22:45+02:00,84.18
2026-01-28T23:00+02:00,86.11
2026-01-28T23:15+02:00,84.4
2026-01-28T23:30+02:00,83.52
2026-01-28T23:45+02:00,82.24
2026-01-29T00:00+02:00,80.0
2026-01-29T00:15+02:00,80.0
2026-01-29T00:30+02:00,80.2
2026-01-29T00:45+02:00,80.0
2026-01-29T01:00+02:00,77.95
2026-01-29T01:15+02:00,78.16
2026-01-29T01:30+02:00,50.0
2026-01-29T01:45+02:00,53.5
2026-01-29T02:00+02:00,78.15
2026-01-29T02:15+02:00,78.22
2026-01-29T02:30+02:00,79.53
2026-01-29T02:45+02:00,83.67
2026-01-29T03:00+02:00,85.08
2026-01-29T03:15+02:00,84.96
2026-01-29T03:30+02:00,84.97
2026-01-29T03:45+02:00,83.48
2026-01-29T04:00+02:00,84.17
2026-01-29T04:15+02:00,84.78
2026-01-29T04:30+02:00,84.99
2026-01-29T04:45+02:00,85.04
2026-01-29T05:00+02:00,79.58
2026-01-29T05:15+02:00,81.46
2026-01-29T05:30+02:00,85.16
2026-01-29T05:45+02:00,86.26
2026-01-29T06:00+02:00,95.0
2026-01-29T06:15+02:00,95.92
2026-01-29T06:30+02:00,115.55
2026-01-29T06:45+02:00,130.65
2026-01-29T07:00+02:00,98.8
2026-01-29T07:15+02:00,95.0
2026-01-29T07:30+02:00,95.0
2026-01-29T07:45+02:00,100.53
2026-01-29T08:00+02:00,108.5
2026-01-29T08:15+02:00,101.03
2026-01-29T08:30+02:00,117.84
2026-01-29T08:45+02:00,127.0
2026-01-29T09:00+02:00,170.69
2026-01-29T09:15+02:00,178.52
2026-01-29T09:30+02:00,155.11
2026-01-29T09:45+02:00,155.1
2026-01-29T10:00+02:00,131.45
2026-01-29T10:15+02:00,100.31
2026-01-29T10:30+02:00,94.55
2026-01-29T10:45+02:00,92.38
2026-01-29T11:00+02:00,92.0
2026-01-29T11:15+02:00,89.38
2026-01-29T11:30+02:00,97.25
2026-01-29T11:45+02:00,97.74
2026-01-29T12:00+02:00,97.99
2026-01-29T12:15+02:00,97.9
2026-01-29T12:30+02:00,98.79
2026-01-29T12:45+02:00,98.94
2026-01-29T13:00+02:00,99.95
2026-01-29T13:15+02:00,98.99
2026-01-29T13:30+02:00,98.96
2026-01-29T13:45+02:00,98.59
2026-01-29T14:00+02:00,95.0
2026-01-29T14:15+02:00,95.0
2026-01-29T14:30+02:00,85.75
2026-01-29T14:45+02:00,95.0
2026-01-29T15:00+02:00,81.61
2026-01-29T15:15+02:00,83.52
2026-01-29T15:30+02:00,84.68
2026-01-29T15:45+02:00,86.15
2026-01-29T16:00+02:00,98.87
2026-01-29T16:15+02:00,96.68
2026-01-29T16:30+02:00,95.0
2026-01-29T16:45+02:00,95.0
2026-01-29T17:00+02:00,95.0
2026-01-29T17:15+02:00,98.48
2026-01-29T17:30+02:00,99.1
2026-01-29T17:45+02:00,103.19
2026-01-29T18:00+02:00,106.14
2026-01-29T18:15+02:00,111.84
2026-01-29T18:30+02:00,127.05
2026-01-29T18:45+02:00,111.3
2026-01-29T19:00+02:00,145.75
2026-01-29T19:15+02:00,131.98
2026-01-29T19:30+02:00,131.02
2026-01-29T19:45+02:00,130.18
2026-01-29T20:00+02:00,99.69
2026-01-29T20:15+02:00,100.05
2026-01-29T20:30+02:00,98.48
2026-01-29T20:45+02:00,98.59
2026-01-29T21:00+02:00,95.7
2026-01-29T21:15+02:00,97.65
2026-01-29T21:30+02:00,97.73
2026-01-29T21:45+02:00,97.33
2026-01-29T22:00+02:00,95.0
2026-01-29T22:15+02:00,97.92
2026-01-29T22:30+02:00,95.87
2026-01-29T22:45+02:00,95.0
2026-01-29T23:00+02:00,84.59
2026-01-29T23:15+02:00,83.56
2026-01-29T23:30+02:00,82.17
2026-01-29T23:45+02:00,79.91
2026-01-30T00:00+02:00,78.64
2026-01-30T00:15+02:00,77.26
2026-01-30T00:30+02:00,52.5
2026-01-30T00:45+02:00,0.01
2026-01-30T01:00+02:00,83.35
2026-01-30T01:15+02:00,81.64
2026-01-30T01:30+02:00,79.67
2026-01-30T01:45+02:00,79.12
2026-01-30T02:00+02:00,78.79
2026-01-30T02:15+02:00,78.63
2026-01-30T02:30+02:00,78.42
2026-01-30T02:45+02:00,77.98
2026-01-30T03:00+02:00,50.0
2026-01-30T03:15+02:00,82.59
2026-01-30T03:30+02:00,85.0
2026-01-30T03:45+02:00,84.93
2026-01-30T04:00+02:00,84.79
2026-01-30T04:15+02:00,85.08
2026-01-30T04:30+02:00,85.36
2026-01-30T04:45+02:00,86.36
2026-01-30T05:00+02:00,75.0
2026-01-30T05:15+02:00,47.5
2026-01-30T05:30+02:00,32.69
2026-01-30T05:45+02:00,84.27
2026-01-30T06:00+02:00,84.99
2026-01-30T06:15+02:00,94.0
2026-01-30T06:30+02:00,98.11
2026-01-30T06:45+02:00,96.69
2026-01-30T07:00+02:00,94.96
2026-01-30T07:15+02:00,86.83
2026-01-30T07:30+02:00,98.86
2026-01-30T07:45+02:00,97.69
2026-01-30T08:00+02:00,101.39
2026-01-30T08:15+02:00,100.82
2026-01-30T08:30+02:00,100.18
2026-01-30T08:45+02:00,84.68
2026-01-30T09:00+02:00,99.34
2026-01-30T09:15+02:00,85.03
2026-01-30T09:30+02:00,86.36
2026-01-30T09:45+02:00,96.68
2026-01-30T10:00+02:00,155.1
2026-01-30T10:15+02:00,88.91
2026-01-30T10:30+02:00,80.0
2026-01-30T10:45+02:00,80.0
2026-01-30T11:00+02:00,84.32
2026-01-30T11:15+02:00,70.0
2026-01-30T11:30+02:00,38.0
2026-01-30T11:45+02:00,38.0
2026-01-30T12:00+02:00,38.0
2026-01-30T12:15+02:00,38.0
2026-01-30T12:30+02:00,38.0
2026-01-30T12:45+02:00,41.6
2026-01-30T13:00+02:00,38.0
2026-01-30T13:15+02:00,42.5
2026-01-30T13:30+02:00,80.0
2026-01-30T13:45+02:00,84.53
2026-01-30T14:00+02:00,88.03
2026-01-30T14:15+02:00,91.45
2026-01-30T14:30+02:00,100.31
2026-01-30T14:45+02:00,146.45
2026-01-30T15:00+02:00,87.04
2026-01-30T15:15+02:00,142.76
2026-01-30T15:30+02:00,86.96
2026-01-30T15:45+02:00,98.81
2026-01-30T16:00+02:00,83.26
2026-01-30T16:15+02:00,86.18
2026-01-30T16:30+02:00,85.73
2026-01-30T16:45+02:00,120.93
2026-01-30T17:00+02:00,87.72
2026-01-30T17:15+02:00,120.92
2026-01-30T17:30+02:00,104.38
2026-01-30T17:45+02:00,143.25
2026-01-30T18:00+02:00,137.72
2026-01-30T18:15+02:00,137.07
2026-01-30T18:30+02:00,146.18
2026-01-30T18:45+02:00,156.16
2026-01-30T19:00+02:00,149.81
2026-01-30T19:15+02:00,149.63
2026-01-30T19:30+02:00,143.02
2026-01-30T19:45+02:00,148.02
2026-01-30T20:00+02:00,140.53
2026-01-30T20:15+02:00,153.56
2026-01-30T20:30+02:00,148.55
2026-01-30T20:45+02:00,120.93
2026-01-30T21:00+02:00,162.33
2026-01-30T21:15+02:00,150.56
2026-01-30T21:30+02:00,142.76
2026-01-30T21:45+02:00,124.42
2026-01-30T22:00+02:00,132.13
2026-01-30T22:15+02:00,125.93
2026-01-30T22:30+02:00,120.07
2026-01-30T22:45+02:00,101.77
2026-01-30T23:00+02:00,99.69
2026-01-30T23:15+02:00,98.12
2026-01-30T23:30+02:00,98.12
2026-01-30T23:45+02:00,98.92
2026-01-31T00:00+02:00,120.27
2026-01-31T00:15+02:00,114.9
2026-01-31T00:30+02:00,102.8
2026-01-31T00:45+02:00,96.83
2026-01-31T01:00+02:00,98.11
2026-01-31T01:15+02:00,97.0
2026-01-31T01:30+02:00,96.64
2026-01-31T01:45+02:00,96.53
2026-01-31T02:00+02:00,96.5
2026-01-31T02:15+02:00,96.18
2026-01-31T02:30+02:00,96.63
2026-01-31T02:45+02:00,96.83
2026-01-31T03:00+02:00,96.53
2026-01-31T03:15+02:00,95.79
2026-01-31T03:30+02:00,97.75
2026-01-31T03:45+02:00,97.13
2026-01-31T04:00+02:00,98.6
2026-01-31T04:15+02:00,98.19
2026-01-31T04:30+02:00,98.15
2026-01-31T04:45+02:00,98.17
2026-01-31T05:00+02:00,98.18
2026-01-31T05:15+02:00,98.16
2026-01-31T05:30+02:00,98.18
2026-01-31T05:45+02:00,105.42
2026-01-31T06:00+02:00,98.19
2026-01-31T06:15+02:00,103.3
2026-01-31T06:30+02:00,103.49
2026-01-31T06:45+02:00,98.78
2026-01-31T07:00+02:00,98.13
2026-01-31T07:15+02:00,108.51
2026-01-31T07:30+02:00,109.5
2026-01-31T07:45+02:00,120.93
2026-01-31T08:00+02:00,110.34
2026-01-31T08:15+02:00,118.38
2026-01-31T08:30+02:00,122.08
2026-01-31T08:45+02:00,122.7
2026-01-31T09:00+02:00,120.92
2026-01-31T09:15+02:00,124.74
2026-01-31T09:30+02:00,127.06
2026-01-31T09:45+02:00,128.27
2026-01-31T10:00+02:00,128.86
2026-01-31T10:15+02:00,99.51
2026-01-31T10:30+02:00,89.4
2026-01-31T10:45+02:00,90.14
2026-01-31T11:00+02:00,95.0
2026-01-31T11:15+02:00,87.84
2026-01-31T11:30+02:00,85.87
2026-01-31T11:45+02:00,81.72
2026-01-31T12:00+02:00,76.82
2026-01-31T12:15+02:00,70.0
2026-01-31T12:30+02:00,69.29
2026-01-31T12:45+02:00,47.5
2026-01-31T13:00+02:00,47.5
2026-01-31T13:15+02:00,70.0
2026-01-31T13:30+02:00,75.63
2026-01-31T13:45+02:00,79.98
2026-01-31T14:00+02:00,82.58
2026-01-31T14:15+02:00,84.51
2026-01-31T14:30+02:00,84.38
2026-01-31T14:45+02:00,87.93
2026-01-31T15:00+02:00,83.05
2026-01-31T15:15+02:00,82.74
2026-01-31T15:30+02:00,83.61
2026-01-31T15:45+02:00,84.42
2026-01-31T16:00+02:00,84.23
2026-01-31T16:15+02:00,86.17
2026-01-31T16:30+02:00,88.96
2026-01-31T16:45+02:00,96.7
2026-01-31T17:00+02:00,116.57
2026-01-31T17:15+02:00,129.3
2026-01-31T17:30+02:00,135.31
2026-01-31T17:45+02:00,144.86
2026-01-31T18:00+02:00,138.39
2026-01-31T18:15+02:00,150.91
2026-01-31T18:30+02:00,150.59
2026-01-31T18:45+02:00,153.49
2026-01-31T19:00+02:00,154.42
2026-01-31T19:15+02:00,155.04
2026-01-31T19:30+02:00,149.26
2026-01-31T19:45+02:00,142.07
2026-01-31T20:00+02:00,150.76
2026-01-31T20:15+02:00,146.68
2026-01-31T20:30+02:00,136.44
2026-01-31T20:45+02:00,128.05
2026-01-31T21:00+02:00,138.18
2026-01-31T21:15+02:00,129.05
2026-01-31T21:30+02:00,125.07
2026-01-31T21:45+02:00,114.34
2026-01-31T22:00+02:00,124.3
2026-01-31T22:15+02:00,118.1
2026-01-31T22:30+02:00,114.45
2026-01-31T22:45+02:00,107.5
2026-01-31T23:00+02:00,97.58
2026-01-31T23:15+02:00,96.85
2026-01-31T23:30+02:00,98.15
2026-01-31T23:45+02:00,98.1
2026-02-01T00:00+02:00,98.16
2026-02-01T00:15+02:00,109.71
2026-02-01T00:30+02:00,104.7
2026-02-01T00:45+02:00,98.17
2026-02-01T01:00+02:00,109.92
2026-02-01T01:15+02:00,101.6
2026-02-01T01:30+02:00,96.44
2026-02-01T01:45+02:00,95.7
2026-02-01T02:00+02:00,99.36
2026-02-01T02:15+02:00,99.21
2026-02-01T02:30+02:00,98.12
2026-02-01T02:45+02:00,93.81
2026-02-01T03:00+02:00,92.02
2026-02-01T03:15+02:00,89.81
2026-02-01T03:30+02:00,88.09
2026-02-01T03:45+02:00,85.05
2026-02-01T04:00+02:00,83.62
2026-02-01T04:15+02:00,67.21
2026-02-01T04:30+02:00,60.0
2026-02-01T04:45+02:00,60.0
2026-02-01T05:00+02:00,60.0
2026-02-01T05:15+02:00,60.0
2026-02-01T05:30+02:00,83.66
2026-02-01T05:45+02:00,85.35
2026-02-01T06:00+02:00,89.99
2026-02-01T06:15+02:00,91.83
2026-02-01T06:30+02:00,93.76
2026-02-01T06:45+02:00,98.37
2026-02-01T07:00+02:00,94.47
2026-02-01T07:15+02:00,96.68
2026-02-01T07:30+02:00,96.22
2026-02-01T07:45+02:00,106.26
2026-02-01T08:00+02:00,102.85
2026-02-01T08:15+02:00,106.89
2026-02-01T08:30+02:00,110.03
2026-02-01T08:45+02:00,113.82
2026-02-01T09:00+02:00,108.24
2026-02-01T09:15+02:00,111.45
2026-02-01T09:30+02:00,112.48
2026-02-01T09:45+02:00,111.97
2026-02-01T10:00+02:00,111.77
2026-02-01T10:15+02:00,102.11
2026-02-01T10:30+02:00,108.95
2026-02-01T10:45+02:00,109.99
